top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
1,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u010_e002,dashboard 维护 planning,0.107692,u010_e002|u010_e001|u010_e004,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5701406500739014,72,0.0
1,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u010_e016,Recent irrelevant side matter,0.504225,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,77,0.0
1,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.844676,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,178,0.0
2,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u010_e002|u010_e016,dashboard 维护 planning|Recent irrelevant side matter,0.107692|0.098592,u010_e002|u010_e001|u010_e004,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5701406500739014,149,0.0
2,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u010_e016|u010_e018,Recent irrelevant side matter|Urgent wrong domain,0.504225|0.478571,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,161,0.0
2,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,178,0.0
3,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,255,0.0
3,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u010_e002|u010_e016|u010_e003,dashboard 维护 planning|Recent irrelevant side matter|SQL 学习 planning,0.107692|0.098592|0.070423,u010_e002|u010_e001|u010_e004,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5701406500739014,223,0.0
3,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u010_e016|u010_e018|u010_e015,Recent irrelevant side matter|Urgent wrong domain|Mixed review and reminder,0.504225|0.478571|0.472297,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,248,0.0
3,u010,u010_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u010_e015|u010_e014|u010_e007,Mixed review and reminder|Mixed planning for today|SQL 学习 status update,0.844676|0.784319|0.758506,u010_e002|u010_e001|u010_e004,0.0,0.0,0.0,0.0,0.0,252,0.0
1,u010,u010_q005,task,task_status,月度报表还有什么没完成？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q005,task,task_status,月度报表还有什么没完成？,similarity_only,u010_e005,月度报表 status update,0.12,u010_e005|u010_e001|u010_e017,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5562983930884396,62,0.0
1,u010,u010_q005,task,task_status,月度报表还有什么没完成？,recency_similarity_hybrid,u010_e018,Urgent wrong domain,0.489286,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,84,0.0
1,u010,u010_q005,task,task_status,月度报表还有什么没完成？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.844676,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q005,task,task_status,月度报表还有什么没完成？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,178,0.0
2,u010,u010_q005,task,task_status,月度报表还有什么没完成？,similarity_only,u010_e005|u010_e007,月度报表 status update|SQL 学习 status update,0.12|0.095238,u010_e005|u010_e001|u010_e017,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5562983930884396,136,0.0
2,u010,u010_q005,task,task_status,月度报表还有什么没完成？,recency_similarity_hybrid,u010_e018|u010_e014,Urgent wrong domain|Mixed planning for today,0.489286|0.479333,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,175,0.0
2,u010,u010_q005,task,task_status,月度报表还有什么没完成？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.838963,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,178,0.0
3,u010,u010_q005,task,task_status,月度报表还有什么没完成？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,255,0.0
3,u010,u010_q005,task,task_status,月度报表还有什么没完成？,similarity_only,u010_e005|u010_e007|u010_e017,月度报表 status update|SQL 学习 status update|Semantic similar wrong status,0.12|0.095238|0.089552,u010_e005|u010_e001|u010_e017,0.6666666666666666,0.0,1.0,0.6666666666666666,0.649014791936513,217,0.0
3,u010,u010_q005,task,task_status,月度报表还有什么没完成？,recency_similarity_hybrid,u010_e018|u010_e014|u010_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.489286|0.479333|0.45,u010_e005|u010_e001|u010_e017,0.0,0.0,0.0,0.0,0.0,262,0.0
3,u010,u010_q005,task,task_status,月度报表还有什么没完成？,proposed_TMT_decay_event_memory,u010_e015|u010_e014|u010_e001,Mixed review and reminder|Mixed planning for today|月度报表 planning,0.844676|0.838963|0.791903,u010_e005|u010_e001|u010_e017,0.3333333333333333,1.0,0.0,0.3333333333333333,0.2781491965442198,235,0.0
1,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e006,0.0,1.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,similarity_only,u010_e010,dashboard 维护 dependency discussion,0.157895,u010_e006,0.0,1.0,0.0,0.0,0.0,90,0.0
1,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,recency_similarity_hybrid,u010_e015,Mixed review and reminder,0.473913,u010_e006,0.0,1.0,0.0,0.0,0.0,88,0.0
1,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.888765,u010_e006,0.0,1.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e006,0.0,1.0,0.0,0.0,0.0,178,0.0
2,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,similarity_only,u010_e010|u010_e006,dashboard 维护 dependency discussion|dashboard 维护 status update,0.157895|0.098361,u010_e006,1.0,1.0,0.0,1.0,0.6309297535714574,171,1.0
2,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,recency_similarity_hybrid,u010_e015|u010_e016,Mixed review and reminder|Recent irrelevant side matter,0.473913|0.465493,u010_e006,0.0,1.0,0.0,0.0,0.0,164,0.0
2,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.888765|0.784319,u010_e006,0.0,1.0,0.0,0.0,0.0,178,0.0
3,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e006,0.0,1.0,0.0,0.0,0.0,255,0.0
3,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,similarity_only,u010_e010|u010_e006|u010_e002,dashboard 维护 dependency discussion|dashboard 维护 status update|dashboard 维护 planning,0.157895|0.098361|0.080645,u010_e006,1.0,1.0,0.0,1.0,0.6309297535714574,243,1.0
3,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,recency_similarity_hybrid,u010_e015|u010_e016|u010_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.473913|0.465493|0.457333,u010_e006,0.0,1.0,0.0,0.0,0.0,248,0.0
3,u010,u010_q006,task,task_status,dashboard 维护的资料收集完成了吗？,proposed_TMT_decay_event_memory,u010_e015|u010_e014|u010_e007,Mixed review and reminder|Mixed planning for today|SQL 学习 status update,0.888765|0.784319|0.758506,u010_e006,0.0,1.0,0.0,0.0,0.0,252,0.0
1,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e007,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,similarity_only,u010_e007,SQL 学习 status update,0.102941,u010_e007,1.0,1.0,1.0,1.0,1.0,74,1.0
1,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u010_e018,Urgent wrong domain,0.494,u010_e007,0.0,0.0,0.0,0.0,0.0,84,0.0
1,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.844676,u010_e007,0.0,0.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e007,0.0,0.0,0.0,0.0,0.0,178,0.0
2,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,similarity_only,u010_e007|u010_e018,SQL 学习 status update|Urgent wrong domain,0.102941|0.08,u010_e007,1.0,1.0,1.0,1.0,1.0,158,1.0
2,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u010_e018|u010_e015,Urgent wrong domain|Mixed review and reminder,0.494|0.472297,u010_e007,0.0,0.0,0.0,0.0,0.0,171,0.0
2,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u010_e015|u010_e007,Mixed review and reminder|SQL 学习 status update,0.844676|0.792786,u010_e007,1.0,1.0,0.0,1.0,0.6309297535714574,162,1.0
3,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e007,0.0,0.0,0.0,0.0,0.0,255,0.0
3,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,similarity_only,u010_e007|u010_e018|u010_e003,SQL 学习 status update|Urgent wrong domain|SQL 学习 planning,0.102941|0.08|0.070423,u010_e007,1.0,1.0,1.0,1.0,1.0,232,1.0
3,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u010_e018|u010_e015|u010_e016,Urgent wrong domain|Mixed review and reminder|Recent irrelevant side matter,0.494|0.472297|0.464474,u010_e007,0.0,0.0,0.0,0.0,0.0,248,0.0
3,u010,u010_q007,task,task_status,SQL 学习那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u010_e015|u010_e007|u010_e014,Mixed review and reminder|SQL 学习 status update|Mixed planning for today,0.844676|0.792786|0.784319,u010_e007,1.0,1.0,0.0,1.0,0.6309297535714574,252,1.0
1,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,similarity_only,u010_e005,月度报表 status update,0.109091,u010_e009|u010_e005,0.5,0.0,1.0,0.5,0.46927872602275644,62,0.0
1,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,recency_similarity_hybrid,u010_e018,Urgent wrong domain,0.486667,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,84,0.0
1,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.844676,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,178,0.0
2,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,similarity_only,u010_e005|u010_e007,月度报表 status update|SQL 学习 status update,0.109091|0.088235,u010_e009|u010_e005,0.5,0.0,1.0,0.5,0.46927872602275644,136,0.0
2,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,recency_similarity_hybrid,u010_e018|u010_e014,Urgent wrong domain|Mixed planning for today,0.486667|0.4775,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,175,0.0
2,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.828863,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,178,0.0
3,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,255,0.0
3,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,similarity_only,u010_e005|u010_e007|u010_e017,月度报表 status update|SQL 学习 status update|Semantic similar wrong status,0.109091|0.088235|0.083333,u010_e009|u010_e005,0.5,0.0,1.0,0.5,0.46927872602275644,217,0.0
3,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,recency_similarity_hybrid,u010_e018|u010_e014|u010_e016,Urgent wrong domain|Mixed planning for today|Recent irrelevant side matter,0.486667|0.4775|0.457237,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,252,0.0
3,u010,u010_q008,task,task_context,月度报表为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u010_e015|u010_e014|u010_e001,Mixed review and reminder|Mixed planning for today|月度报表 planning,0.844676|0.828863|0.78117,u010_e009|u010_e005,0.0,0.0,0.0,0.0,0.0,235,0.0
1,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,similarity_only,u010_e004,业务复盘 planning,0.098361,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,71,0.0
1,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,recency_similarity_hybrid,u010_e015,Mixed review and reminder,0.457639,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,88,0.0
1,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.844676,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,178,0.0
2,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,similarity_only,u010_e004|u010_e008,业务复盘 planning|业务复盘 status update,0.098361|0.095238,u010_e008|u010_e020,0.5,1.0,0.0,0.5,0.52129602861432,143,0.0
2,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,recency_similarity_hybrid,u010_e015|u010_e016,Mixed review and reminder|Recent irrelevant side matter,0.457639|0.457534,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,164,0.0
2,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,178,0.0
3,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,255,0.0
3,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,similarity_only,u010_e004|u010_e008|u010_e020,业务复盘 planning|业务复盘 status update|Superseded MU distractor,0.098361|0.095238|0.072464,u010_e008|u010_e020,1.0,1.0,0.0,1.0,0.6590018048024133,225,1.0
3,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,recency_similarity_hybrid,u010_e015|u010_e016|u010_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.457639|0.457534|0.457237,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,248,0.0
3,u010,u010_q009,task,task_context,业务复盘当前有效计划是什么？,proposed_TMT_decay_event_memory,u010_e015|u010_e014|u010_e007,Mixed review and reminder|Mixed planning for today|SQL 学习 status update,0.844676|0.784319|0.758506,u010_e008|u010_e020,0.0,1.0,0.0,0.0,0.0,252,0.0
1,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e009|u010_e014,0.5,0.0,1.0,0.5,0.46927872602275644,91,0.0
1,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,similarity_only,u010_e009,月度报表 dependency discussion,0.116667,u010_e009|u010_e014,0.5,1.0,1.0,0.5,0.7039180890341347,83,0.0
1,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,recency_similarity_hybrid,u010_e018,Urgent wrong domain,0.480556,u010_e009|u010_e014,0.0,0.0,0.0,0.0,0.0,84,0.0
1,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.844676,u010_e009|u010_e014,0.0,0.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e009|u010_e014,0.5,0.0,1.0,0.5,0.46927872602275644,178,0.0
2,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,similarity_only,u010_e009|u010_e001,月度报表 dependency discussion|月度报表 planning,0.116667|0.076923,u010_e009|u010_e014,0.5,1.0,1.0,0.5,0.7039180890341347,140,0.0
2,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,recency_similarity_hybrid,u010_e018|u010_e014,Urgent wrong domain|Mixed planning for today,0.480556|0.478947,u010_e009|u010_e014,0.5,0.0,0.0,0.5,0.2960819109658652,175,0.0
2,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.836593,u010_e009|u010_e014,0.5,0.0,0.0,0.5,0.2960819109658652,178,0.0
3,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e009|u010_e014,0.5,0.0,1.0,0.5,0.46927872602275644,255,0.0
3,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,similarity_only,u010_e009|u010_e001|u010_e005,月度报表 dependency discussion|月度报表 planning|月度报表 status update,0.116667|0.076923|0.075472,u010_e009|u010_e014,0.5,1.0,1.0,0.5,0.7039180890341347,201,0.0
3,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,recency_similarity_hybrid,u010_e018|u010_e014|u010_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.480556|0.478947|0.465714,u010_e009|u010_e014,0.5,0.0,0.0,0.5,0.2960819109658652,262,0.0
3,u010,u010_q010,task,task_dependency,做月度报表前还缺什么依赖？,proposed_TMT_decay_event_memory,u010_e015|u010_e014|u010_e001,Mixed review and reminder|Mixed planning for today|月度报表 planning,0.844676|0.836593|0.789705,u010_e009|u010_e014,0.5,0.0,0.0,0.5,0.2960819109658652,235,0.0
1,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e010|u010_e006|u010_e015,0.0,1.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,similarity_only,u010_e010,dashboard 维护 dependency discussion,0.063492,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,90,0.0
1,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,recency_similarity_hybrid,u010_e015,Mixed review and reminder,0.473571,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,88,0.0
1,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.886648,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,88,0.0
2,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,178,0.0
2,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,similarity_only,u010_e010|u010_e002,dashboard 维护 dependency discussion|dashboard 维护 planning,0.063492|0.0625,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,161,0.0
2,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,recency_similarity_hybrid,u010_e015|u010_e016,Mixed review and reminder|Recent irrelevant side matter,0.473571|0.457534,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,164,0.0
2,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.886648|0.784319,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,178,0.0
3,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,255,0.0
3,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,similarity_only,u010_e010|u010_e002|u010_e006,dashboard 维护 dependency discussion|dashboard 维护 planning|dashboard 维护 status update,0.063492|0.0625|0.046154,u010_e010|u010_e006|u010_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7636451603657846,243,0.0
3,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,recency_similarity_hybrid,u010_e015|u010_e016|u010_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.473571|0.457534|0.457237,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,248,0.0
3,u010,u010_q011,task,task_dependency,dashboard 维护卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u010_e015|u010_e014|u010_e007,Mixed review and reminder|Mixed planning for today|SQL 学习 status update,0.886648|0.784319|0.758506,u010_e010|u010_e006|u010_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,252,0.0
1,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,91,0.0
1,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u010_e019,Old but stable preference,0.092308,u010_e011|u010_e019,0.5,,1.0,0.5,0.6131471927654584,85,0.0
1,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u010_e014,Mixed planning for today,0.478947,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,91,0.0
1,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u010_e014,Mixed planning for today,0.891388,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,91,0.0
2,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,178,0.0
2,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u010_e019|u010_e011,Old but stable preference|Stable preference and profile,0.092308|0.0625,u010_e011|u010_e019,1.0,,1.0,1.0,1.0,141,1.0
2,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.478947|0.473913,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,178,0.0
2,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.849317,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,178,0.0
3,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,255,0.0
3,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u010_e019|u010_e011|u010_e014,Old but stable preference|Stable preference and profile|Mixed planning for today,0.092308|0.0625|0.052632,u010_e011|u010_e019,1.0,,1.0,1.0,1.0,231,1.0
3,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,0.478947|0.473913|0.457639,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,255,0.0
