top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
10,wo_decay,h003,h003_q003,task,task_due,domain_wrong_urgent,"What is due for clinic_exam_review, ignoring urgent tasks from other projects?",h003_m001|h003_m004|h003_m002|h003_m007|h003_m013|h003_m009|h003_m005|h003_m008|h003_m003|h003_m012,h003_e001|h003_e002|h003_e001|h003_e003|h003_e006|h003_e004|h003_e002|h003_e004|h003_e001|h003_e006,todo|todo|todo|status_update|fact|constraint|constraint|preference|dependency|status_update,0.63456|0.624527|0.59072|0.558005|0.517407|0.475994|0.473667|0.458867|0.441356|0.395933,h003_m001|h003_m002,h003_e001,1.0,0.9639404333166532,1.0,1.0,,0.0,,1.0,212
10,wo_compatibility,h003,h003_q003,task,task_due,domain_wrong_urgent,"What is due for clinic_exam_review, ignoring urgent tasks from other projects?",h003_m005|h003_m007|h003_m001|h003_m004|h003_m003|h003_m002|h003_m012|h003_m010|h003_m011|h003_m013,h003_e002|h003_e003|h003_e001|h003_e002|h003_e001|h003_e001|h003_e006|h003_e005|h003_e005|h003_e006,constraint|status_update|todo|todo|dependency|todo|status_update|preference|habit|fact,0.49182|0.482157|0.45456|0.444527|0.438713|0.41072|0.406606|0.404254|0.397994|0.130601,h003_m001|h003_m002,h003_e001,1.0,0.5112209029332552,0.0,1.0,,0.0,,1.0,218
10,wo_domain,h003,h003_q003,task,task_due,domain_wrong_urgent,"What is due for clinic_exam_review, ignoring urgent tasks from other projects?",h003_m007|h003_m005|h003_m012|h003_m003|h003_m004|h003_m010|h003_m011|h003_m001|h003_m002|h003_m009,h003_e003|h003_e002|h003_e006|h003_e001|h003_e002|h003_e005|h003_e005|h003_e001|h003_e001|h003_e004,status_update|constraint|status_update|dependency|todo|preference|habit|todo|todo|constraint,0.532491|0.52282|0.490273|0.487713|0.42786|0.414588|0.408327|0.40456|0.36072|0.153459,h003_m001|h003_m002,h003_e001,1.0,0.34355515272477377,0.0,1.0,,0.0,,0.0,218
10,wo_penalty,h003,h003_q003,task,task_due,domain_wrong_urgent,"What is due for clinic_exam_review, ignoring urgent tasks from other projects?",h003_m001|h003_m004|h003_m007|h003_m002|h003_m005|h003_m003|h003_m012|h003_m010|h003_m011|h003_m006,h003_e001|h003_e002|h003_e003|h003_e001|h003_e002|h003_e001|h003_e006|h003_e005|h003_e005|h003_e003,todo|todo|status_update|todo|constraint|dependency|status_update|preference|habit|todo,0.63456|0.624527|0.599157|0.59072|0.57282|0.537713|0.523606|0.431254|0.424994|0.336033,h003_m001|h003_m002,h003_e001,1.0,0.944847956559586,1.0,1.0,,0.25,,1.0,220
5,full_qca,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m001|h003_m007|h003_m003|h003_m012,h003_e002|h003_e001|h003_e003|h003_e001|h003_e006,todo|todo|status_update|dependency|status_update,0.69286|0.67656|0.664286|0.586773|0.564773,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.6787622294601761,0.0,1.0,1.0,0.0,,0.0,106
5,wo_tmt,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m007|h003_m002|h003_m003|h003_m012,h003_e002|h003_e003|h003_e001|h003_e001|h003_e006,todo|status_update|todo|dependency|status_update,0.6922|0.664286|0.634737|0.586773|0.564773,h003_m001|h003_m007,h003_e001|h003_e003,0.5,0.2960819109658652,0.0,0.0,1.0,0.0,,0.0,106
5,wo_decay,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m001|h003_m007|h003_m013|h003_m002,h003_e002|h003_e001|h003_e003|h003_e006|h003_e001,todo|todo|status_update|fact|todo,0.69286|0.67656|0.623133|0.5606|0.559857,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.6787622294601761,0.0,1.0,1.0,0.0,,0.0,106
5,wo_compatibility,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m007|h003_m004|h003_m001|h003_m003|h003_m005,h003_e003|h003_e002|h003_e001|h003_e001|h003_e002,status_update|todo|todo|dependency|constraint,0.547286|0.51286|0.49656|0.487773|0.463224,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.8212377705398237,1.0,1.0,1.0,0.0,,0.0,108
5,wo_domain,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m007|h003_m003|h003_m012|h003_m005|h003_m004,h003_e003|h003_e001|h003_e006|h003_e002|h003_e002,status_update|dependency|status_update|constraint|todo,0.580952|0.536773|0.514773|0.510891|0.46286,h003_m001|h003_m007,h003_e001|h003_e003,0.5,0.46927872602275644,1.0,0.0,1.0,0.0,,0.0,111
5,wo_penalty,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m001|h003_m007|h003_m003|h003_m012,h003_e002|h003_e001|h003_e003|h003_e001|h003_e006,todo|todo|status_update|dependency|status_update,0.69286|0.67656|0.664286|0.586773|0.564773,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.6787622294601761,0.0,1.0,1.0,0.0,,0.0,106
10,full_qca,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m001|h003_m007|h003_m003|h003_m012|h003_m002|h003_m005|h003_m010|h003_m011|h003_m013,h003_e002|h003_e001|h003_e003|h003_e001|h003_e006|h003_e001|h003_e002|h003_e005|h003_e005|h003_e006,todo|todo|status_update|dependency|status_update|todo|constraint|preference|habit|fact,0.69286|0.67656|0.664286|0.586773|0.564773|0.559857|0.544224|0.414588|0.408327|0.218794,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.6787622294601761,0.0,1.0,1.0,0.0,,0.0,218
10,wo_tmt,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m007|h003_m002|h003_m003|h003_m012|h003_m005|h003_m006|h003_m001|h003_m010|h003_m011,h003_e002|h003_e003|h003_e001|h003_e001|h003_e006|h003_e002|h003_e003|h003_e001|h003_e005|h003_e005,todo|status_update|todo|dependency|status_update|constraint|todo|todo|preference|habit,0.6922|0.664286|0.634737|0.586773|0.564773|0.544224|0.493167|0.4764|0.414588|0.408327,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.5181433441902642,0.0,1.0,1.0,0.25,,0.0,220
10,wo_decay,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m001|h003_m007|h003_m013|h003_m002|h003_m003|h003_m009|h003_m005|h003_m008|h003_m012,h003_e002|h003_e001|h003_e003|h003_e006|h003_e001|h003_e001|h003_e004|h003_e002|h003_e004|h003_e006,todo|todo|status_update|fact|todo|dependency|constraint|constraint|preference|status_update,0.69286|0.67656|0.623133|0.5606|0.559857|0.490415|0.4466|0.44507|0.4422|0.4371,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.6787622294601761,0.0,1.0,1.0,0.0,,0.0,212
10,wo_compatibility,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m007|h003_m004|h003_m001|h003_m003|h003_m005|h003_m012|h003_m010|h003_m011|h003_m002|h003_m013,h003_e003|h003_e002|h003_e001|h003_e001|h003_e002|h003_e006|h003_e005|h003_e005|h003_e001|h003_e006,status_update|todo|todo|dependency|constraint|status_update|preference|habit|todo|fact,0.547286|0.51286|0.49656|0.487773|0.463224|0.447773|0.387588|0.381327|0.379857|0.173794,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.8212377705398237,1.0,1.0,1.0,0.0,,0.0,218
10,wo_domain,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m007|h003_m003|h003_m012|h003_m005|h003_m004|h003_m001|h003_m010|h003_m011|h003_m002|h003_m013,h003_e003|h003_e001|h003_e006|h003_e002|h003_e002|h003_e001|h003_e005|h003_e005|h003_e001|h003_e006,status_update|dependency|status_update|constraint|todo|todo|preference|habit|todo|fact,0.580952|0.536773|0.514773|0.510891|0.46286|0.44656|0.414588|0.408327|0.363191|0.168794,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.7200194084720598,1.0,1.0,1.0,0.0,,0.0,218
10,wo_penalty,h003,h003_q004,task,task_due,penalty_completed_task,What open clinic_exam_review evidence table task remains unfinished?,h003_m004|h003_m001|h003_m007|h003_m003|h003_m012|h003_m002|h003_m005|h003_m010|h003_m011|h003_m006,h003_e002|h003_e001|h003_e003|h003_e001|h003_e006|h003_e001|h003_e002|h003_e005|h003_e005|h003_e003,todo|todo|status_update|dependency|status_update|todo|constraint|preference|habit|todo,0.69286|0.67656|0.664286|0.586773|0.564773|0.559857|0.544224|0.414588|0.408327|0.391867,h003_m001|h003_m007,h003_e001|h003_e003,1.0,0.6787622294601761,0.0,1.0,1.0,0.25,,0.0,220
5,full_qca,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m008|h003_m012,h003_e005|h003_e005|h003_e003|h003_e004|h003_e006,habit|preference|status_update|preference|status_update,0.657159|0.656232|0.408894|0.357673|0.352152,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.0,,117
5,wo_tmt,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m008|h003_m012,h003_e005|h003_e005|h003_e003|h003_e004|h003_e006,habit|preference|status_update|preference|status_update,0.657159|0.656232|0.408894|0.357673|0.352152,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.0,,117
5,wo_decay,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m010|h003_m011|h003_m008|h003_m007|h003_m013,h003_e005|h003_e005|h003_e004|h003_e003|h003_e006,preference|habit|preference|status_update|fact,0.566683|0.559533|0.5496|0.386032|0.375933,h003_m010|h003_m011,h003_e005,1.0,1.0,1.0,,1.0,,0.0,,114
5,wo_compatibility,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m005|h003_m003,h003_e005|h003_e005|h003_e003|h003_e002|h003_e001,habit|preference|status_update|constraint|dependency,0.366159|0.356232|0.303894|0.300447|0.267132,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.0,,115
5,wo_domain,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m012|h003_m005,h003_e005|h003_e005|h003_e003|h003_e006|h003_e002,habit|preference|status_update|status_update|constraint,0.603826|0.602899|0.382228|0.338818|0.31878,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.0,,120
5,wo_penalty,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m008|h003_m007|h003_m012,h003_e005|h003_e005|h003_e004|h003_e003|h003_e006,habit|preference|preference|status_update|status_update,0.657159|0.656232|0.477673|0.408894|0.352152,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.0,,117
10,full_qca,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m008|h003_m012|h003_m005|h003_m003|h003_m013|h003_m004|h003_m001,h003_e005|h003_e005|h003_e003|h003_e004|h003_e006|h003_e002|h003_e001|h003_e006|h003_e002|h003_e001,habit|preference|status_update|preference|status_update|constraint|dependency|fact|todo|todo,0.657159|0.656232|0.408894|0.357673|0.352152|0.345447|0.312132|0.186041|0.1507|0.119133,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.2,,220
10,wo_tmt,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m008|h003_m012|h003_m005|h003_m003|h003_m013|h003_m004|h003_m002,h003_e005|h003_e005|h003_e003|h003_e004|h003_e006|h003_e002|h003_e001|h003_e006|h003_e002|h003_e001,habit|preference|status_update|preference|status_update|constraint|dependency|fact|todo|todo,0.657159|0.656232|0.408894|0.357673|0.352152|0.345447|0.312132|0.186041|0.150333|0.146333,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.2,,220
10,wo_decay,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m010|h003_m011|h003_m008|h003_m007|h003_m013|h003_m005|h003_m012|h003_m003|h003_m009|h003_m004,h003_e005|h003_e005|h003_e004|h003_e003|h003_e006|h003_e002|h003_e006|h003_e001|h003_e004|h003_e002,preference|habit|preference|status_update|fact|constraint|status_update|dependency|constraint|todo,0.566683|0.559533|0.5496|0.386032|0.375933|0.290361|0.281222|0.2586|0.219044|0.1507,h003_m010|h003_m011,h003_e005,1.0,1.0,1.0,,1.0,,0.1,,221
10,wo_compatibility,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m005|h003_m003|h003_m012|h003_m004|h003_m013|h003_m001|h003_m002,h003_e005|h003_e005|h003_e003|h003_e002|h003_e001|h003_e006|h003_e002|h003_e006|h003_e001|h003_e001,habit|preference|status_update|constraint|dependency|status_update|todo|fact|todo|todo,0.366159|0.356232|0.303894|0.300447|0.267132|0.247152|0.1057|0.081041|0.074133|0.059733,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.3,,218
10,wo_domain,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m007|h003_m012|h003_m005|h003_m008|h003_m003|h003_m013|h003_m004|h003_m001,h003_e005|h003_e005|h003_e003|h003_e006|h003_e002|h003_e004|h003_e001|h003_e006|h003_e002|h003_e001,habit|preference|status_update|status_update|constraint|preference|dependency|fact|todo|todo,0.603826|0.602899|0.382228|0.338818|0.31878|0.317673|0.298799|0.172708|0.137367|0.1058,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.2,,220
10,wo_penalty,h003,h003_q005,chat,chat_preference,decay_current_preference,What is the user's current study_plan_format preference?,h003_m011|h003_m010|h003_m008|h003_m007|h003_m012|h003_m004|h003_m005|h003_m001|h003_m003|h003_m002,h003_e005|h003_e005|h003_e004|h003_e003|h003_e006|h003_e002|h003_e002|h003_e001|h003_e001|h003_e001,habit|preference|preference|status_update|status_update|todo|constraint|todo|dependency|todo,0.657159|0.656232|0.477673|0.408894|0.352152|0.3507|0.345447|0.319133|0.312132|0.304733,h003_m010|h003_m011,h003_e005,1.0,0.9134015924715543,1.0,,1.0,,0.3,,219
5,full_qca,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m007|h003_m008|h003_m005,h003_e005|h003_e005|h003_e003|h003_e004|h003_e002,habit|preference|status_update|preference|constraint,0.637159|0.634982|0.441234|0.36253|0.346441,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.0,,119
5,wo_tmt,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m007|h003_m008|h003_m005,h003_e005|h003_e005|h003_e003|h003_e004|h003_e002,habit|preference|status_update|preference|constraint,0.637159|0.634982|0.441234|0.36253|0.346441,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.0,,119
5,wo_decay,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m008|h003_m010|h003_m011|h003_m007|h003_m013,h003_e004|h003_e005|h003_e005|h003_e003|h003_e006,preference|preference|habit|status_update|fact,0.554457|0.545433|0.539533|0.418371|0.397183,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.0,,114
5,wo_compatibility,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m007|h003_m010|h003_m005|h003_m003,h003_e005|h003_e003|h003_e005|h003_e002|h003_e001,habit|status_update|preference|constraint|dependency,0.346159|0.336234|0.334982|0.301441|0.268751,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.41311732856427996,0.0,,0.5,,0.0,,115
5,wo_domain,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m007|h003_m008|h003_m012,h003_e005|h003_e005|h003_e003|h003_e004|h003_e006,habit|preference|status_update|preference|status_update,0.583826|0.581649|0.401234|0.32253|0.319929,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.0,,117
5,wo_penalty,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m008|h003_m007|h003_m004,h003_e005|h003_e005|h003_e004|h003_e003|h003_e002,habit|preference|preference|status_update|todo,0.637159|0.634982|0.48253|0.441234|0.365283,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.2,,115
10,full_qca,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m007|h003_m008|h003_m005|h003_m012|h003_m003|h003_m013|h003_m004|h003_m001,h003_e005|h003_e005|h003_e003|h003_e004|h003_e002|h003_e006|h003_e001|h003_e006|h003_e002|h003_e001,habit|preference|status_update|preference|constraint|status_update|dependency|fact|todo|todo,0.637159|0.634982|0.441234|0.36253|0.346441|0.319929|0.313751|0.207291|0.165283|0.120383,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.2,,220
10,wo_tmt,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m007|h003_m008|h003_m005|h003_m012|h003_m003|h003_m013|h003_m006|h003_m004,h003_e005|h003_e005|h003_e003|h003_e004|h003_e002|h003_e006|h003_e001|h003_e006|h003_e003|h003_e002,habit|preference|status_update|preference|constraint|status_update|dependency|fact|todo|todo,0.637159|0.634982|0.441234|0.36253|0.346441|0.319929|0.313751|0.207291|0.177767|0.164917,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.2,,222
10,wo_decay,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m008|h003_m010|h003_m011|h003_m007|h003_m013|h003_m005|h003_m003|h003_m012|h003_m009|h003_m004,h003_e004|h003_e005|h003_e005|h003_e003|h003_e006|h003_e002|h003_e001|h003_e006|h003_e004|h003_e002,preference|preference|habit|status_update|fact|constraint|dependency|status_update|constraint|todo,0.554457|0.545433|0.539533|0.418371|0.397183|0.291356|0.260219|0.249|0.2346|0.165283,h003_m010|h003_m009,h003_e005|h003_e004,1.0,0.6042031670319338,0.0,,1.0,,0.1,,221
10,wo_compatibility,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m007|h003_m010|h003_m005|h003_m003|h003_m012|h003_m004|h003_m013|h003_m001|h003_m008,h003_e005|h003_e003|h003_e005|h003_e002|h003_e001|h003_e006|h003_e002|h003_e006|h003_e001|h003_e004,habit|status_update|preference|constraint|dependency|status_update|todo|fact|todo|preference,0.346159|0.336234|0.334982|0.301441|0.268751|0.214929|0.120283|0.102291|0.075383|0.06253,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.41311732856427996,0.0,,0.5,,0.2,,220
10,wo_domain,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m007|h003_m008|h003_m012|h003_m005|h003_m003|h003_m013|h003_m004|h003_m001,h003_e005|h003_e005|h003_e003|h003_e004|h003_e006|h003_e002|h003_e001|h003_e006|h003_e002|h003_e001,habit|preference|status_update|preference|status_update|constraint|dependency|fact|todo|todo,0.583826|0.581649|0.401234|0.32253|0.319929|0.319774|0.300418|0.193958|0.138617|0.10705,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.2,,220
10,wo_penalty,h003,h003_q006,chat,chat_preference,penalty_old_preference,"Use the latest study_plan_format preference, not the old preference.",h003_m011|h003_m010|h003_m008|h003_m007|h003_m004|h003_m005|h003_m001|h003_m012|h003_m003|h003_m002,h003_e005|h003_e005|h003_e004|h003_e003|h003_e002|h003_e002|h003_e001|h003_e006|h003_e001|h003_e001,habit|preference|preference|status_update|todo|constraint|todo|status_update|dependency|todo,0.637159|0.634982|0.48253|0.441234|0.365283|0.346441|0.320383|0.319929|0.313751|0.305983,h003_m010|h003_m009,h003_e005|h003_e004,0.5,0.52129602861432,0.0,,0.5,,0.3,,219
5,full_qca,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m003|h003_m007|h003_m013|h003_m005,h003_e006|h003_e001|h003_e003|h003_e006|h003_e002,status_update|dependency|status_update|fact|constraint,0.52375|0.497904|0.489374|0.489368|0.473402,h003_m012|h003_m003,h003_e006|h003_e001,1.0,1.0,1.0,,1.0,,,,110
5,wo_tmt,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m003|h003_m007|h003_m013|h003_m005,h003_e006|h003_e001|h003_e003|h003_e006|h003_e002,status_update|dependency|status_update|fact|constraint,0.52375|0.497904|0.489374|0.489368|0.473402,h003_m012|h003_m003,h003_e006|h003_e001,1.0,1.0,1.0,,1.0,,,,110
5,wo_decay,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m013|h003_m012|h003_m007|h003_m003|h003_m005,h003_e006|h003_e006|h003_e003|h003_e001|h003_e002,fact|status_update|status_update|dependency|constraint,0.584314|0.488286|0.477943|0.471138|0.445859,h003_m012|h003_m003,h003_e006|h003_e001,1.0,0.6462302129493455,0.0,,1.0,,,,110
5,wo_compatibility,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m007|h003_m002|h003_m003|h003_m005,h003_e006|h003_e003|h003_e001|h003_e001|h003_e002,status_update|status_update|todo|dependency|constraint,0.36775|0.333374|0.294533|0.293904|0.293402,h003_m012|h003_m003,h003_e006|h003_e001,1.0,0.9060254355346823,1.0,,1.0,,,,109
5,wo_domain,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m003|h003_m012|h003_m005|h003_m007|h003_m013,h003_e001|h003_e006|h003_e002|h003_e003|h003_e006,dependency|status_update|constraint|status_update|fact,0.407904|0.40375|0.383402|0.369374|0.369368,h003_m012|h003_m003,h003_e006|h003_e001,1.0,0.9134015924715543,1.0,,1.0,,,,110
5,wo_penalty,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m003|h003_m007|h003_m013|h003_m005,h003_e006|h003_e001|h003_e003|h003_e006|h003_e002,status_update|dependency|status_update|fact|constraint,0.52375|0.497904|0.489374|0.489368|0.473402,h003_m012|h003_m003,h003_e006|h003_e001,1.0,1.0,1.0,,1.0,,,,110
10,full_qca,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m003|h003_m007|h003_m013|h003_m005|h003_m002|h003_m001|h003_m004|h003_m006|h003_m011,h003_e006|h003_e001|h003_e003|h003_e006|h003_e002|h003_e001|h003_e001|h003_e002|h003_e003|h003_e005,status_update|dependency|status_update|fact|constraint|todo|todo|todo|todo|habit,0.52375|0.497904|0.489374|0.489368|0.473402|0.402533|0.398533|0.338183|0.32835|0.310457,h003_m012|h003_m003,h003_e006|h003_e001,1.0,1.0,1.0,,1.0,,,,217
10,wo_tmt,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m003|h003_m007|h003_m013|h003_m005|h003_m002|h003_m006|h003_m001|h003_m004|h003_m011,h003_e006|h003_e001|h003_e003|h003_e006|h003_e002|h003_e001|h003_e003|h003_e001|h003_e002|h003_e005,status_update|dependency|status_update|fact|constraint|todo|todo|todo|todo|habit,0.52375|0.497904|0.489374|0.489368|0.473402|0.423333|0.4176|0.342933|0.338|0.310457,h003_m012|h003_m003,h003_e006|h003_e001,1.0,1.0,1.0,,1.0,,,,217
10,wo_decay,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m013|h003_m012|h003_m007|h003_m003|h003_m005|h003_m002|h003_m001|h003_m009|h003_m004|h003_m006,h003_e006|h003_e006|h003_e003|h003_e001|h003_e002|h003_e001|h003_e001|h003_e004|h003_e002|h003_e003,fact|status_update|status_update|dependency|constraint|todo|todo|constraint|todo|todo,0.584314|0.488286|0.477943|0.471138|0.445859|0.402533|0.398533|0.376822|0.338183|0.32835,h003_m012|h003_m003,h003_e006|h003_e001,1.0,0.6462302129493455,0.0,,1.0,,,,213
10,wo_compatibility,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m007|h003_m002|h003_m003|h003_m005|h003_m001|h003_m011|h003_m013|h003_m004|h003_m006,h003_e006|h003_e003|h003_e001|h003_e001|h003_e002|h003_e001|h003_e005|h003_e006|h003_e002|h003_e003,status_update|status_update|todo|dependency|constraint|todo|habit|fact|todo|todo,0.36775|0.333374|0.294533|0.293904|0.293402|0.290533|0.274457|0.273368|0.230183|0.22035,h003_m012|h003_m003,h003_e006|h003_e001,1.0,0.9060254355346823,1.0,,1.0,,,,217
10,wo_domain,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m003|h003_m012|h003_m005|h003_m007|h003_m013|h003_m009|h003_m006|h003_m010|h003_m011|h003_m008,h003_e001|h003_e006|h003_e002|h003_e003|h003_e006|h003_e004|h003_e003|h003_e005|h003_e005|h003_e004,dependency|status_update|constraint|status_update|fact|constraint|todo|preference|habit|preference,0.407904|0.40375|0.383402|0.369374|0.369368|0.261859|0.23835|0.230374|0.220457|0.153637,h003_m012|h003_m003,h003_e006|h003_e001,1.0,0.9134015924715543,1.0,,1.0,,,,221
10,wo_penalty,h003,h003_q007,task,task_context,decay_current_plan,What is the current plan for clinic_exam_review?,h003_m012|h003_m003|h003_m007|h003_m013|h003_m005|h003_m002|h003_m001|h003_m004|h003_m006|h003_m011,h003_e006|h003_e001|h003_e003|h003_e006|h003_e002|h003_e001|h003_e001|h003_e002|h003_e003|h003_e005,status_update|dependency|status_update|fact|constraint|todo|todo|todo|todo|habit,0.52375|0.497904|0.489374|0.489368|0.473402|0.402533|0.398533|0.338183|0.32835|0.310457,h003_m012|h003_m003,h003_e006|h003_e001,1.0,1.0,1.0,,1.0,,,,217
