top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_roles,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,wrong_domain_intrusion_rate,stale_memory_intrusion_rate,completed_task_intrusion_rate,completed_todo_retro_recall,active_todo_precision,wrong_domain_urgent_intrusion_rate,stale_preference_intrusion_rate,far_deadline_before_near_rate,deadline_ranking_accuracy,memory_token_cost
10,wo_domain_gate,v3u028,v3u028_q017,task,task_due,completed_intrusion_check,Do not include completed video_script_launch_28 todos; what remains active?,v3u028_m0001|v3u028_m0007|v3u028_m0002|v3u028_m0008|v3u028_m0003|v3u028_m0016|v3u028_m0009|v3u028_m0028|v3u028_m0015|v3u028_m0004,v3u028_e001|v3u028_e002|v3u028_e001|v3u028_e002|v3u028_e001|v3u028_e003|v3u028_e002|v3u028_e006|v3u028_e003|v3u028_e001,todo|todo|todo|todo|todo|status_update|status_update|status_update|status_update|dependency,active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context,0.48829|0.408147|0.361716|0.341449|0.192902|0.098326|0.09672|0.096151|0.094944|0.093979,v3u028_m0001|v3u028_m0002,v3u028_e001,1.0,0.9385574520455129,1.0,1.0,,0.0,,0.3,,0.0,,1.0,0.2,,0.0,1.0,235
10,wo_tmt_condition,v3u028,v3u028_q017,task,task_due,completed_intrusion_check,Do not include completed video_script_launch_28 todos; what remains active?,v3u028_m0001|v3u028_m0002|v3u028_m0003|v3u028_m0016|v3u028_m0028|v3u028_m0015|v3u028_m0004|v3u028_m0005|v3u028_m0029|v3u028_m0018,v3u028_e001|v3u028_e001|v3u028_e001|v3u028_e003|v3u028_e006|v3u028_e003|v3u028_e001|v3u028_e001|v3u028_e006|v3u028_e003,todo|todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039,v3u028_m0001|v3u028_m0002,v3u028_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,250
10,wo_eisenhower,v3u028,v3u028_q017,task,task_due,completed_intrusion_check,Do not include completed video_script_launch_28 todos; what remains active?,v3u028_m0001|v3u028_m0002|v3u028_m0016|v3u028_m0028|v3u028_m0015|v3u028_m0004|v3u028_m0005|v3u028_m0029|v3u028_m0018|v3u028_m0006,v3u028_e001|v3u028_e001|v3u028_e003|v3u028_e006|v3u028_e003|v3u028_e001|v3u028_e001|v3u028_e006|v3u028_e003|v3u028_e001,todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint|fact,active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.247394|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039|0.099287,v3u028_m0001|v3u028_m0002,v3u028_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,243
5,full_core_v2,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935,v3u028_m0019|v3u028_m0021,v3u028_e004,0.5,0.7039180890341347,1.0,,0.5,,0.0,,0.0,,,,,0.0,,,128
5,wo_embedding,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0020|v3u028_m0019|v3u028_m0022|v3u028_m0038|v3u028_m0043,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009,habit|preference|profile|preference|preference,preference|preference|preference|preference|preference,0.369782|0.232625|0.196921|0.19061|0.182223,v3u028_m0019|v3u028_m0021,v3u028_e004,0.5,0.44412286644879784,0.0,,0.5,,0.0,,0.0,,,,,0.0,,,128
5,wo_decay,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0023|v3u028_m0024|v3u028_m0038|v3u028_m0043|v3u028_m0048,v3u028_e005|v3u028_e005|v3u028_e008|v3u028_e009|v3u028_e010,preference|habit|preference|preference|preference,preference|preference|preference|preference|preference,0.73656|0.69936|0.50592|0.50592|0.50592,v3u028_m0019|v3u028_m0021,v3u028_e004,0.0,0.0,0.0,,0.0,,0.0,,0.4,,,,,0.4,,,127
5,wo_role_matrix,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0021|v3u028_m0038,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008,preference|habit|profile|constraint|preference,preference|preference|preference|fact_context|preference,0.645376|0.552054|0.51831|0.51801|0.331523,v3u028_m0019|v3u028_m0021,v3u028_e004,1.0,0.9060254355346823,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,125
5,wo_domain_gate,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.537813|0.460045|0.431925|0.276269|0.264113,v3u028_m0019|v3u028_m0021,v3u028_e004,0.5,0.7039180890341347,1.0,,0.5,,0.0,,0.0,,,,,0.0,,,128
5,wo_tmt_condition,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935,v3u028_m0019|v3u028_m0021,v3u028_e004,0.5,0.7039180890341347,1.0,,0.5,,0.0,,0.0,,,,,0.0,,,128
5,wo_eisenhower,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935,v3u028_m0019|v3u028_m0021,v3u028_e004,0.5,0.7039180890341347,1.0,,0.5,,0.0,,0.0,,,,,0.0,,,128
10,full_core_v2,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043|v3u028_m0048|v3u028_m0053|v3u028_m0021|v3u028_m0058|v3u028_m0023,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009|v3u028_e010|v3u028_e011|v3u028_e004|v3u028_e012|v3u028_e005,preference|habit|profile|preference|preference|preference|preference|constraint|preference|preference,preference|preference|preference|preference|preference|preference|preference|fact_context|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935|0.289657|0.260785|0.259005|0.211388|0.150402,v3u028_m0019|v3u028_m0021,v3u028_e004,1.0,0.8519590445170673,1.0,,1.0,,0.0,,0.3,,,,,0.3,,,255
10,wo_embedding,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0020|v3u028_m0019|v3u028_m0022|v3u028_m0038|v3u028_m0043|v3u028_m0048|v3u028_m0053|v3u028_m0058|v3u028_m0021|v3u028_m0063,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009|v3u028_e010|v3u028_e011|v3u028_e012|v3u028_e004|v3u028_e013,habit|preference|profile|preference|preference|preference|preference|preference|constraint|preference,preference|preference|preference|preference|preference|preference|preference|preference|fact_context|preference,0.369782|0.232625|0.196921|0.19061|0.182223|0.166539|0.149939|0.121538|0.097182|0.083532,v3u028_m0019|v3u028_m0021,v3u028_e004,1.0,0.5853898393086269,0.0,,1.0,,0.0,,0.3,,,,,0.3,,,253
10,wo_decay,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0023|v3u028_m0024|v3u028_m0038|v3u028_m0043|v3u028_m0048|v3u028_m0053|v3u028_m0058|v3u028_m0063|v3u028_m0068|v3u028_m0073,v3u028_e005|v3u028_e005|v3u028_e008|v3u028_e009|v3u028_e010|v3u028_e011|v3u028_e012|v3u028_e013|v3u028_e014|v3u028_e015,preference|habit|preference|preference|preference|preference|preference|preference|preference|preference,preference|preference|preference|preference|preference|preference|preference|preference|preference|preference,0.73656|0.69936|0.50592|0.50592|0.50592|0.50592|0.50592|0.50592|0.50592|0.50592,v3u028_m0019|v3u028_m0021,v3u028_e004,0.0,0.0,0.0,,0.0,,0.0,,0.7,,,,,0.7,,,255
10,wo_role_matrix,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0021|v3u028_m0038|v3u028_m0043|v3u028_m0048|v3u028_m0053|v3u028_m0058|v3u028_m0023,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009|v3u028_e010|v3u028_e011|v3u028_e012|v3u028_e005,preference|habit|profile|constraint|preference|preference|preference|preference|preference|preference,preference|preference|preference|fact_context|preference|preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.51801|0.331523|0.316935|0.289657|0.260785|0.211388|0.150402,v3u028_m0019|v3u028_m0021,v3u028_e004,1.0,0.9060254355346823,1.0,,1.0,,0.0,,0.3,,,,,0.3,,,255
10,wo_domain_gate,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043|v3u028_m0048|v3u028_m0053|v3u028_m0021|v3u028_m0058|v3u028_m0016,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009|v3u028_e010|v3u028_e011|v3u028_e004|v3u028_e012|v3u028_e003,preference|habit|profile|preference|preference|preference|preference|constraint|preference|status_update,preference|preference|preference|preference|preference|preference|preference|fact_context|preference|fact_context,0.537813|0.460045|0.431925|0.276269|0.264113|0.241381|0.217321|0.215838|0.176157|0.16652,v3u028_m0019|v3u028_m0021,v3u028_e004,1.0,0.8519590445170673,1.0,,1.0,,0.0,,0.2,,,,,0.2,,,254
10,wo_tmt_condition,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043|v3u028_m0048|v3u028_m0053|v3u028_m0021|v3u028_m0058|v3u028_m0023,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009|v3u028_e010|v3u028_e011|v3u028_e004|v3u028_e012|v3u028_e005,preference|habit|profile|preference|preference|preference|preference|constraint|preference|preference,preference|preference|preference|preference|preference|preference|preference|fact_context|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935|0.289657|0.260785|0.259005|0.211388|0.150402,v3u028_m0019|v3u028_m0021,v3u028_e004,1.0,0.8519590445170673,1.0,,1.0,,0.0,,0.3,,,,,0.3,,,255
10,wo_eisenhower,v3u028,v3u028_q018,chat,chat_preference,old_preference_intrusion_check,Do not use old script_structure_preference_28 paragraphs; what is the current format?,v3u028_m0019|v3u028_m0020|v3u028_m0022|v3u028_m0038|v3u028_m0043|v3u028_m0048|v3u028_m0053|v3u028_m0021|v3u028_m0058|v3u028_m0023,v3u028_e004|v3u028_e004|v3u028_e004|v3u028_e008|v3u028_e009|v3u028_e010|v3u028_e011|v3u028_e004|v3u028_e012|v3u028_e005,preference|habit|profile|preference|preference|preference|preference|constraint|preference|preference,preference|preference|preference|preference|preference|preference|preference|fact_context|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935|0.289657|0.260785|0.259005|0.211388|0.150402,v3u028_m0019|v3u028_m0021,v3u028_e004,1.0,0.8519590445170673,1.0,,1.0,,0.0,,0.3,,,,,0.3,,,255
5,full_core_v2,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0016|v3u029_m0028,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006,todo|todo|todo|status_update|status_update,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381,v3u029_m0001|v3u029_m0004,v3u029_e001,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,125
5,wo_embedding,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0028|v3u029_m0004,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e006|v3u029_e001,todo|todo|todo|status_update|dependency,active_todo|active_todo|active_todo|fact_context|fact_context,0.406383|0.301041|0.160544|0.066339|0.06484,v3u029_m0001|v3u029_m0004,v3u029_e001,1.0,0.8854598815714874,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,124
5,wo_decay,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0032|v3u029_m0033,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e007|v3u029_e007,todo|todo|todo|fact|dependency,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.145824|0.136896,v3u029_m0001|v3u029_m0004,v3u029_e001,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,110
5,wo_role_matrix,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0013|v3u029_m0014|v3u029_m0016|v3u029_m0001|v3u029_m0028,v3u029_e003|v3u029_e003|v3u029_e003|v3u029_e001|v3u029_e006,todo|todo|status_update|todo|status_update,completed_todo|completed_todo|fact_context|active_todo|fact_context,0.666925|0.603737|0.589956|0.585948|0.576904,v3u029_m0001|v3u029_m0004,v3u029_e001,0.5,0.3031610197508214,0.0,1.0,0.0,0.6666666666666666,,0.0,,0.4,,0.3333333333333333,0.0,,0.0,1.0,124
5,wo_domain_gate,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0007|v3u029_m0002|v3u029_m0008|v3u029_m0003,v3u029_e001|v3u029_e002|v3u029_e001|v3u029_e002|v3u029_e001,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.48829|0.408147|0.361716|0.341449|0.192902,v3u029_m0001|v3u029_m0004,v3u029_e001,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.4,,0.0,,1.0,0.4,,0.0,1.0,112
5,wo_tmt_condition,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0016|v3u029_m0028,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006,todo|todo|todo|status_update|status_update,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381,v3u029_m0001|v3u029_m0004,v3u029_e001,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,125
5,wo_eisenhower,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0016|v3u029_m0028|v3u029_m0015,v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006|v3u029_e003,todo|todo|status_update|status_update|status_update,active_todo|active_todo|fact_context|fact_context|fact_context,0.585948|0.247394|0.117991|0.115381|0.113933,v3u029_m0001|v3u029_m0004,v3u029_e001,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,128
10,full_core_v2,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0016|v3u029_m0028|v3u029_m0015|v3u029_m0004|v3u029_m0005|v3u029_m0029|v3u029_m0018,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006|v3u029_e003|v3u029_e001|v3u029_e001|v3u029_e006|v3u029_e003,todo|todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039,v3u029_m0001|v3u029_m0004,v3u029_e001,1.0,0.86034433104172,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,261
10,wo_embedding,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0028|v3u029_m0004|v3u029_m0015|v3u029_m0016|v3u029_m0018|v3u029_m0030|v3u029_m0017,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e006|v3u029_e001|v3u029_e003|v3u029_e003|v3u029_e003|v3u029_e006|v3u029_e003,todo|todo|todo|status_update|dependency|status_update|status_update|constraint|constraint|fact,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.406383|0.301041|0.160544|0.066339|0.06484|0.058136|0.053286|0.053246|0.045679|0.043454,v3u029_m0001|v3u029_m0004,v3u029_e001,1.0,0.8854598815714874,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,248
10,wo_decay,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0032|v3u029_m0033|v3u029_m0034|v3u029_m0015|v3u029_m0035|v3u029_m0017|v3u029_m0018,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e007|v3u029_e007|v3u029_e007|v3u029_e003|v3u029_e007|v3u029_e003|v3u029_e003,todo|todo|todo|fact|dependency|constraint|status_update|fact|fact|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.145824|0.136896|0.130944|0.127968|0.127968|0.122016|0.116064,v3u029_m0001|v3u029_m0004,v3u029_e001,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,228
10,wo_role_matrix,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0013|v3u029_m0014|v3u029_m0016|v3u029_m0001|v3u029_m0028|v3u029_m0015|v3u029_m0004|v3u029_m0005|v3u029_m0029|v3u029_m0018,v3u029_e003|v3u029_e003|v3u029_e003|v3u029_e001|v3u029_e006|v3u029_e003|v3u029_e001|v3u029_e001|v3u029_e006|v3u029_e003,todo|todo|status_update|todo|status_update|status_update|dependency|constraint|dependency|constraint,completed_todo|completed_todo|fact_context|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.666925|0.603737|0.589956|0.585948|0.576904|0.569665|0.563873|0.5324|0.531036|0.500194,v3u029_m0001|v3u029_m0004,v3u029_e001,1.0,0.45958726175840686,0.0,1.0,1.0,0.6666666666666666,,0.0,,0.2,,0.3333333333333333,0.0,,0.0,1.0,259
10,wo_domain_gate,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0007|v3u029_m0002|v3u029_m0008|v3u029_m0003|v3u029_m0016|v3u029_m0009|v3u029_m0028|v3u029_m0015|v3u029_m0004,v3u029_e001|v3u029_e002|v3u029_e001|v3u029_e002|v3u029_e001|v3u029_e003|v3u029_e002|v3u029_e006|v3u029_e003|v3u029_e001,todo|todo|todo|todo|todo|status_update|status_update|status_update|status_update|dependency,active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context,0.48829|0.408147|0.361716|0.341449|0.192902|0.098326|0.09672|0.096151|0.094944|0.093979,v3u029_m0001|v3u029_m0004,v3u029_e001,1.0,0.8395700624665824,1.0,1.0,1.0,0.0,,0.3,,0.0,,1.0,0.2,,0.0,1.0,240
10,wo_tmt_condition,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0016|v3u029_m0028|v3u029_m0015|v3u029_m0004|v3u029_m0005|v3u029_m0029|v3u029_m0018,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006|v3u029_e003|v3u029_e001|v3u029_e001|v3u029_e006|v3u029_e003,todo|todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039,v3u029_m0001|v3u029_m0004,v3u029_e001,1.0,0.86034433104172,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,261
10,wo_eisenhower,v3u029,v3u029_q001,task,task_due,tmt_deadline_order,"For monthly_report_delivery_29, which active deadline task should be handled first?",v3u029_m0001|v3u029_m0002|v3u029_m0016|v3u029_m0028|v3u029_m0015|v3u029_m0004|v3u029_m0005|v3u029_m0029|v3u029_m0018|v3u029_m0006,v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006|v3u029_e003|v3u029_e001|v3u029_e001|v3u029_e006|v3u029_e003|v3u029_e001,todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint|fact,active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.247394|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039|0.099287,v3u029_m0001|v3u029_m0004,v3u029_e001,1.0,0.8710785440003369,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,253
5,full_core_v2,v3u029,v3u029_q002,task,task_due,tmt_far_distractor,"Rank active monthly_report_delivery_29 todos by deadline, near before far.",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0016|v3u029_m0028,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006,todo|todo|todo|status_update|status_update,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381,v3u029_m0001|v3u029_m0002|v3u029_m0003,v3u029_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,125
5,wo_embedding,v3u029,v3u029_q002,task,task_due,tmt_far_distractor,"Rank active monthly_report_delivery_29 todos by deadline, near before far.",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0017|v3u029_m0004,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e001,todo|todo|todo|fact|dependency,active_todo|active_todo|active_todo|fact_context|fact_context,0.507642|0.312709|0.200547|0.054301|0.05414,v3u029_m0001|v3u029_m0002|v3u029_m0003,v3u029_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,120
5,wo_decay,v3u029,v3u029_q002,task,task_due,tmt_far_distractor,"Rank active monthly_report_delivery_29 todos by deadline, near before far.",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0032|v3u029_m0033,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e007|v3u029_e007,todo|todo|todo|fact|dependency,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.145824|0.136896,v3u029_m0001|v3u029_m0002|v3u029_m0003,v3u029_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,110
5,wo_role_matrix,v3u029,v3u029_q002,task,task_due,tmt_far_distractor,"Rank active monthly_report_delivery_29 todos by deadline, near before far.",v3u029_m0013|v3u029_m0014|v3u029_m0016|v3u029_m0001|v3u029_m0028,v3u029_e003|v3u029_e003|v3u029_e003|v3u029_e001|v3u029_e006,todo|todo|status_update|todo|status_update,completed_todo|completed_todo|fact_context|active_todo|fact_context,0.666925|0.603737|0.589956|0.585948|0.576904,v3u029_m0001|v3u029_m0002|v3u029_m0003,v3u029_e001,0.3333333333333333,0.2713288101595817,0.0,0.3333333333333333,,0.6666666666666666,,0.0,,0.4,,0.3333333333333333,0.0,,0.0,1.0,124
5,wo_domain_gate,v3u029,v3u029_q002,task,task_due,tmt_far_distractor,"Rank active monthly_report_delivery_29 todos by deadline, near before far.",v3u029_m0001|v3u029_m0007|v3u029_m0002|v3u029_m0008|v3u029_m0003,v3u029_e001|v3u029_e002|v3u029_e001|v3u029_e002|v3u029_e001,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.48829|0.408147|0.361716|0.341449|0.192902,v3u029_m0001|v3u029_m0002|v3u029_m0003,v3u029_e001,1.0,0.9212478445981336,1.0,1.0,,0.0,,0.4,,0.0,,1.0,0.4,,0.0,1.0,112
5,wo_tmt_condition,v3u029,v3u029_q002,task,task_due,tmt_far_distractor,"Rank active monthly_report_delivery_29 todos by deadline, near before far.",v3u029_m0001|v3u029_m0002|v3u029_m0003|v3u029_m0016|v3u029_m0028,v3u029_e001|v3u029_e001|v3u029_e001|v3u029_e003|v3u029_e006,todo|todo|todo|status_update|status_update,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381,v3u029_m0001|v3u029_m0002|v3u029_m0003,v3u029_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,125
